# gs_idx, es_idx, energy, intensity
5 3 -4.7741e-02 -2.8579e-08
5 4 -3.8903e-02 -2.8622e-05
5 5 -3.0064e-02 -7.6271e-03
5 6 -2.1225e-02 -2.2912e-05
5 7 -1.2386e-02 -1.0014e-08
5 12 2.4863e+00 -1.6606e-07
5 13 2.4951e+00 -4.7079e-05
5 14 2.5040e+00 -1.3423e-07
6 5 -4.0085e-02 -6.8840e-08
6 6 -3.1246e-02 -2.2960e-05
6 7 -2.2407e-02 -4.0202e-08
6 14 2.4939e+00 -1.4173e-07
7 7 -3.2429e-02 -1.0062e-08
12 12 8.5767e-02 -1.5289e-07
13 5 -2.4406e+00 -2.1269e-07
13 12 7.5747e-02 -1.4399e-07
13 13 8.4588e-02 -4.0253e-05
13 14 9.3428e-02 -1.1526e-07
14 14 8.3408e-02 -1.2162e-07
2 0 -5.3033e-02 1.0135e-08
2 1 -4.4194e-02 2.3193e-05
2 2 -3.5355e-02 7.7193e-03
2 3 -2.6516e-02 2.8966e-05
2 4 -1.7678e-02 2.8933e-08
2 9 2.4810e+00 1.3448e-07
2 10 2.4898e+00 4.7620e-05
2 11 2.4987e+00 1.6961e-07
10 1 -2.4547e+00 1.2285e-07
10 2 -2.4459e+00 4.0740e-05
10 3 -2.4371e+00 1.5492e-07
10 9 7.0447e-02 2.2095e-05
10 10 7.9288e-02 7.7149e-03
10 11 8.8129e-02 2.7595e-05
10 12 9.6970e-02 2.6277e-08
4 4 -3.7720e-02 -2.1424e-08
5 4 -4.7741e-02 -8.5980e-08
5 5 -3.8903e-02 -2.2912e-05
5 6 -3.0064e-02 -6.8827e-08
5 13 2.4863e+00 -1.4142e-07
6 4 -5.7763e-02 -2.1483e-08
6 5 -4.8924e-02 -2.2960e-05
6 6 -4.0085e-02 -7.6577e-03
6 7 -3.1246e-02 -1.3408e-05
6 13 2.4763e+00 -1.3323e-07
6 14 2.4851e+00 -4.7271e-05
6 15 2.4939e+00 -7.8561e-08
7 6 -5.0106e-02 -2.3482e-08
7 7 -4.1267e-02 -1.3450e-05
7 15 2.4839e+00 -8.3030e-08
13 13 7.5749e-02 -1.2254e-07
14 6 -2.4506e+00 -2.1362e-07
14 13 6.5728e-02 -1.1552e-07
14 14 7.4569e-02 -4.0419e-05
14 15 8.3410e-02 -6.7459e-08
15 15 7.3389e-02 -7.1252e-08
2 0 -6.1872e-02 1.0135e-08
2 1 -5.3033e-02 2.3193e-05
2 2 -4.4194e-02 7.7193e-03
2 3 -3.5355e-02 2.8966e-05
2 4 -2.6516e-02 2.8933e-08
2 9 2.4721e+00 1.3448e-07
2 10 2.4810e+00 4.7620e-05
2 11 2.4898e+00 1.6961e-07
10 1 -2.4636e+00 1.2285e-07
10 2 -2.4547e+00 4.0740e-05
10 3 -2.4459e+00 1.5492e-07
10 9 6.1609e-02 2.2095e-05
10 10 7.0449e-02 7.7149e-03
10 11 7.9290e-02 2.7595e-05
10 12 8.8131e-02 2.6277e-08
5 5 -4.7741e-02 -1.0014e-08
6 5 -5.7763e-02 -4.0202e-08
6 6 -4.8924e-02 -1.3408e-05
6 7 -4.0085e-02 -2.3478e-08
6 14 2.4763e+00 -8.2771e-08
7 5 -6.7784e-02 -1.0062e-08
7 6 -5.8945e-02 -1.3450e-05
7 7 -5.0106e-02 -7.7037e-03
7 14 2.4662e+00 -7.8055e-08
7 15 2.4751e+00 -4.7557e-05
14 14 6.5730e-02 -7.1721e-08
15 7 -2.4606e+00 -2.1500e-07
15 14 5.5710e-02 -6.7684e-08
15 15 6.4550e-02 -4.0664e-05
3 1 8.8388e-03 2.1702e-08
3 2 1.7678e-02 2.8969e-05
3 3 2.6517e-02 7.7116e-03
3 4 3.5355e-02 3.0889e-05
3 5 4.4194e-02 2.8931e-08
3 10 2.5429e+00 1.6801e-07
3 11 2.5517e+00 4.7584e-05
3 12 2.5605e+00 1.8090e-07
11 2 -2.3929e+00 1.5347e-07
11 3 -2.3840e+00 4.0707e-05
11 4 -2.3752e+00 1.6524e-07
11 9 1.2348e-01 1.9709e-08
11 10 1.3232e-01 2.7598e-05
11 11 1.4116e-01 7.7075e-03
11 12 1.5000e-01 2.9426e-05
11 13 1.5884e-01 2.6276e-08
0 0 3.0064e-02 -7.7038e-03
0 1 3.8903e-02 -1.3450e-05
0 2 4.7741e-02 -1.0067e-08
0 8 2.5552e+00 -4.7492e-05
0 9 2.5641e+00 -7.8719e-08
1 0 2.0042e-02 -2.3489e-08
1 1 2.8881e-02 -1.3412e-05
1 2 3.7720e-02 -4.0211e-08
1 9 2.5541e+00 -8.2710e-08
2 2 2.7699e-02 -1.0014e-08
8 0 -2.3805e+00 -2.1444e-07
8 8 1.4470e-01 -4.0612e-05
8 9 1.5354e-01 -6.7600e-08
9 9 1.4352e-01 -7.0979e-08
3 1 0.0000e+00 2.1702e-08
3 2 8.8388e-03 2.8969e-05
3 3 1.7678e-02 7.7116e-03
3 4 2.6517e-02 3.0889e-05
3 5 3.5355e-02 2.8931e-08
3 10 2.5340e+00 1.6801e-07
3 11 2.5429e+00 4.7584e-05
3 12 2.5517e+00 1.8090e-07
11 2 -2.4017e+00 1.5347e-07
11 3 -2.3929e+00 4.0707e-05
11 4 -2.3840e+00 1.6524e-07
11 9 1.1464e-01 1.9709e-08
11 10 1.2348e-01 2.7598e-05
11 11 1.3232e-01 7.7075e-03
11 12 1.4116e-01 2.9426e-05
11 13 1.5001e-01 2.6276e-08
0 0 2.1225e-02 -1.3450e-05
0 1 3.0064e-02 -2.3484e-08
0 8 2.5464e+00 -8.2920e-08
1 0 1.1204e-02 -1.3412e-05
1 1 2.0042e-02 -7.6577e-03
1 2 2.8881e-02 -2.2960e-05
1 3 3.7720e-02 -2.1491e-08
1 8 2.5364e+00 -7.7745e-08
1 9 2.5452e+00 -4.7226e-05
1 10 2.5541e+00 -1.3441e-07
2 1 1.0021e-02 -6.8853e-08
2 2 1.8860e-02 -2.2916e-05
2 3 2.7699e-02 -8.5991e-08
2 10 2.5440e+00 -1.4137e-07
8 8 1.3586e-01 -7.1856e-08
9 1 -2.3905e+00 -2.1323e-07
9 8 1.2584e-01 -6.7417e-08
9 9 1.3468e-01 -4.0382e-05
9 10 1.4352e-01 -1.1542e-07
10 10 1.3350e-01 -1.2131e-07
3 1 -8.8388e-03 2.1702e-08
3 2 0.0000e+00 2.8969e-05
3 3 8.8388e-03 7.7116e-03
3 4 1.7678e-02 3.0889e-05
3 5 2.6516e-02 2.8931e-08
3 10 2.5252e+00 1.6801e-07
3 11 2.5340e+00 4.7584e-05
3 12 2.5429e+00 1.8090e-07
11 2 -2.4105e+00 1.5347e-07
11 3 -2.4017e+00 4.0707e-05
11 4 -2.3929e+00 1.6524e-07
11 9 1.0580e-01 1.9709e-08
11 10 1.1464e-01 2.7598e-05
11 11 1.2348e-01 7.7075e-03
11 12 1.3233e-01 2.9426e-05
11 13 1.4117e-01 2.6276e-08
0 0 1.2386e-02 -1.0067e-08
1 0 2.3648e-03 -4.0211e-08
1 1 1.1204e-02 -2.2960e-05
1 2 2.0042e-02 -6.8839e-08
1 9 2.5364e+00 -1.4159e-07
2 0 -7.6564e-03 -1.0014e-08
2 1 1.1824e-03 -2.2916e-05
2 2 1.0021e-02 -7.6272e-03
2 3 1.8860e-02 -2.8620e-05
2 4 2.7699e-02 -2.8587e-08
2 9 2.5264e+00 -1.3288e-07
2 10 2.5352e+00 -4.7052e-05
2 11 2.5440e+00 -1.6758e-07
4 4 7.6564e-03 -2.8552e-08
9 9 1.2584e-01 -1.2270e-07
10 2 -2.4005e+00 -2.1245e-07
10 9 1.1582e-01 -1.1522e-07
10 10 1.2466e-01 -4.0231e-05
10 11 1.3351e-01 -1.4390e-07
3 1 -1.7678e-02 2.1702e-08
3 2 -8.8388e-03 2.8969e-05
3 3 0.0000e+00 7.7116e-03
3 4 8.8388e-03 3.0889e-05
3 5 1.7678e-02 2.8931e-08
3 10 2.5163e+00 1.6801e-07
3 11 2.5252e+00 4.7584e-05
3 12 2.5340e+00 1.8090e-07
11 2 -2.4194e+00 1.5347e-07
11 3 -2.4105e+00 4.0707e-05
11 4 -2.4017e+00 1.6524e-07
11 9 9.6965e-02 1.9709e-08
11 10 1.0581e-01 2.7598e-05
11 11 1.1465e-01 7.7075e-03
11 12 1.2349e-01 2.9426e-05
11 13 1.3233e-01 2.6276e-08
1 1 2.3648e-03 -2.1491e-08
2 1 -7.6564e-03 -8.5991e-08
2 2 1.1824e-03 -2.8620e-05
2 3 1.0021e-02 -1.0740e-07
2 10 2.5264e+00 -1.7656e-07
4 3 -1.0021e-02 -1.2215e-07
4 4 -1.1824e-03 -3.0493e-05
4 5 7.6564e-03 -1.1453e-07
4 12 2.5240e+00 -1.8819e-07
5 5 -2.3648e-03 -2.8579e-08
10 10 1.1583e-01 -1.5299e-07
12 12 1.1347e-01 -1.6149e-07
3 1 -2.6517e-02 2.1702e-08
3 2 -1.7678e-02 2.8969e-05
3 3 -8.8388e-03 7.7116e-03
3 4 0.0000e+00 3.0889e-05
3 5 8.8388e-03 2.8931e-08
3 10 2.5075e+00 1.6801e-07
3 11 2.5163e+00 4.7584e-05
3 12 2.5252e+00 1.8090e-07
11 2 -2.4282e+00 1.5347e-07
11 3 -2.4194e+00 4.0707e-05
11 4 -2.4105e+00 1.6524e-07
11 9 8.8126e-02 1.9709e-08
11 10 9.6966e-02 2.7598e-05
11 11 1.0581e-01 7.7075e-03
11 12 1.1465e-01 2.9426e-05
11 13 1.2349e-01 2.6276e-08
2 2 -7.6564e-03 -2.8587e-08
4 2 -2.7699e-02 -2.8552e-08
4 3 -1.8860e-02 -3.0493e-05
4 4 -1.0021e-02 -7.6119e-03
4 5 -1.1824e-03 -2.8590e-05
4 6 7.6564e-03 -2.1424e-08
4 11 2.5063e+00 -1.7688e-07
4 12 2.5152e+00 -4.6978e-05
4 13 2.5240e+00 -1.6747e-07
5 4 -2.0042e-02 -1.0741e-07
5 5 -1.1204e-02 -2.8622e-05
5 6 -2.3648e-03 -8.5980e-08
5 13 2.5140e+00 -1.7667e-07
6 6 -1.2386e-02 -2.1483e-08
12 4 -2.4206e+00 -2.1218e-07
12 11 9.5787e-02 -1.5337e-07
12 12 1.0463e-01 -4.0167e-05
12 13 1.1347e-01 -1.4380e-07
13 13 1.0345e-01 -1.5160e-07
3 1 -3.5355e-02 2.1702e-08
3 2 -2.6516e-02 2.8969e-05
3 3 -1.7678e-02 7.7116e-03
3 4 -8.8388e-03 3.0889e-05
3 5 0.0000e+00 2.8931e-08
3 10 2.4987e+00 1.6801e-07
3 11 2.5075e+00 4.7584e-05
3 12 2.5163e+00 1.8090e-07
11 2 -2.4371e+00 1.5347e-07
11 3 -2.4282e+00 4.0707e-05
11 4 -2.4194e+00 1.6524e-07
11 9 7.9287e-02 1.9709e-08
11 10 8.8128e-02 2.7598e-05
11 11 9.6968e-02 7.7075e-03
11 12 1.0581e-01 2.9426e-05
11 13 1.1465e-01 2.6276e-08
4 3 -2.7699e-02 -1.1453e-07
4 4 -1.8860e-02 -2.8590e-05
4 5 -1.0021e-02 -1.0739e-07
4 12 2.5063e+00 -1.7645e-07
5 3 -3.7720e-02 -2.8579e-08
5 4 -2.8881e-02 -2.8622e-05
5 5 -2.0042e-02 -7.6271e-03
5 6 -1.1204e-02 -2.2912e-05
5 7 -2.3648e-03 -1.0014e-08
5 12 2.4963e+00 -1.6606e-07
5 13 2.5051e+00 -4.7079e-05
5 14 2.5140e+00 -1.3423e-07
6 5 -3.0064e-02 -6.8840e-08
6 6 -2.1225e-02 -2.2960e-05
6 7 -1.2386e-02 -4.0202e-08
6 14 2.5040e+00 -1.4173e-07
7 7 -2.2407e-02 -1.0062e-08
12 12 9.5789e-02 -1.5289e-07
13 5 -2.4306e+00 -2.1269e-07
13 12 8.5768e-02 -1.4399e-07
13 13 9.4609e-02 -4.0253e-05
13 14 1.0345e-01 -1.1526e-07
14 14 9.3429e-02 -1.2162e-07
3 1 -4.4194e-02 2.1702e-08
3 2 -3.5355e-02 2.8969e-05
3 3 -2.6516e-02 7.7116e-03
3 4 -1.7678e-02 3.0889e-05
3 5 -8.8388e-03 2.8931e-08
3 10 2.4898e+00 1.6801e-07
3 11 2.4987e+00 4.7584e-05
3 12 2.5075e+00 1.8090e-07
11 2 -2.4459e+00 1.5347e-07
11 3 -2.4371e+00 4.0707e-05
11 4 -2.4282e+00 1.6524e-07
11 9 7.0448e-02 1.9709e-08
11 10 7.9289e-02 2.7598e-05
11 11 8.8130e-02 7.7075e-03
11 12 9.6970e-02 2.9426e-05
11 13 1.0581e-01 2.6276e-08
4 4 -2.7699e-02 -2.1424e-08
5 4 -3.7720e-02 -8.5980e-08
5 5 -2.8881e-02 -2.2912e-05
5 6 -2.0042e-02 -6.8827e-08
5 13 2.4963e+00 -1.4142e-07
6 4 -4.7741e-02 -2.1483e-08
6 5 -3.8903e-02 -2.2960e-05
6 6 -3.0064e-02 -7.6577e-03
6 7 -2.1225e-02 -1.3408e-05
6 13 2.4863e+00 -1.3323e-07
6 14 2.4951e+00 -4.7271e-05
6 15 2.5040e+00 -7.8561e-08
7 6 -4.0085e-02 -2.3482e-08
7 7 -3.1246e-02 -1.3450e-05
7 15 2.4939e+00 -8.3030e-08
13 13 8.5770e-02 -1.2254e-07
14 6 -2.4406e+00 -2.1362e-07
14 13 7.5749e-02 -1.1552e-07
14 14 8.4590e-02 -4.0419e-05
14 15 9.3431e-02 -6.7459e-08
15 15 8.3411e-02 -7.1252e-08
3 1 -5.3033e-02 2.1702e-08
3 2 -4.4194e-02 2.8969e-05
3 3 -3.5355e-02 7.7116e-03
3 4 -2.6516e-02 3.0889e-05
3 5 -1.7678e-02 2.8931e-08
3 10 2.4810e+00 1.6801e-07
3 11 2.4898e+00 4.7584e-05
3 12 2.4987e+00 1.8090e-07
11 2 -2.4547e+00 1.5347e-07
11 3 -2.4459e+00 4.0707e-05
11 4 -2.4371e+00 1.6524e-07
11 9 6.1609e-02 1.9709e-08
11 10 7.0450e-02 2.7598e-05
11 11 7.9291e-02 7.7075e-03
11 12 8.8132e-02 2.9426e-05
11 13 9.6972e-02 2.6276e-08
5 5 -3.7720e-02 -1.0014e-08
6 5 -4.7741e-02 -4.0202e-08
6 6 -3.8903e-02 -1.3408e-05
6 7 -3.0064e-02 -2.3478e-08
6 14 2.4863e+00 -8.2771e-08
7 5 -5.7763e-02 -1.0062e-08
7 6 -4.8924e-02 -1.3450e-05
7 7 -4.0085e-02 -7.7037e-03
7 14 2.4763e+00 -7.8055e-08
7 15 2.4851e+00 -4.7557e-05
14 14 7.5751e-02 -7.1721e-08
15 7 -2.4506e+00 -2.1500e-07
15 14 6.5731e-02 -6.7684e-08
15 15 7.4572e-02 -4.0664e-05
4 2 1.7678e-02 2.8925e-08
4 3 2.6517e-02 3.0892e-05
4 4 3.5355e-02 7.7116e-03
4 5 4.4194e-02 2.8965e-05
4 6 5.3033e-02 2.1705e-08
4 11 2.5517e+00 1.7920e-07
4 12 2.5605e+00 4.7593e-05
4 13 2.5694e+00 1.6966e-07
12 3 -2.3840e+00 1.6369e-07
12 4 -2.3752e+00 4.0714e-05
12 5 -2.3663e+00 1.5497e-07
12 10 1.3232e-01 2.6269e-08
12 11 1.4116e-01 2.9430e-05
12 12 1.5000e-01 7.7075e-03
12 13 1.5884e-01 2.7593e-05
12 14 1.6769e-01 1.9712e-08
0 0 4.0085e-02 -7.7038e-03
0 1 4.8924e-02 -1.3450e-05
0 2 5.7763e-02 -1.0067e-08
0 8 2.5653e+00 -4.7492e-05
0 9 2.5741e+00 -7.8719e-08
1 0 3.0064e-02 -2.3489e-08
1 1 3.8903e-02 -1.3412e-05
1 2 4.7741e-02 -4.0211e-08
1 9 2.5641e+00 -8.2710e-08
2 2 3.7720e-02 -1.0014e-08
8 0 -2.3705e+00 -2.1444e-07
8 8 1.5472e-01 -4.0612e-05
8 9 1.6356e-01 -6.7600e-08
9 9 1.5354e-01 -7.0979e-08
4 2 8.8388e-03 2.8925e-08
4 3 1.7678e-02 3.0892e-05
4 4 2.6517e-02 7.7116e-03
4 5 3.5355e-02 2.8965e-05
4 6 4.4194e-02 2.1705e-08
4 11 2.5429e+00 1.7920e-07
4 12 2.5517e+00 4.7593e-05
4 13 2.5605e+00 1.6966e-07
12 3 -2.3929e+00 1.6369e-07
12 4 -2.3840e+00 4.0714e-05
12 5 -2.3752e+00 1.5497e-07
12 10 1.2348e-01 2.6269e-08
12 11 1.3232e-01 2.9430e-05
12 12 1.4117e-01 7.7075e-03
12 13 1.5001e-01 2.7593e-05
12 14 1.5885e-01 1.9712e-08
0 0 3.1246e-02 -1.3450e-05
0 1 4.0085e-02 -2.3484e-08
0 8 2.5564e+00 -8.2920e-08
1 0 2.1225e-02 -1.3412e-05
1 1 3.0064e-02 -7.6577e-03
1 2 3.8903e-02 -2.2960e-05
1 3 4.7741e-02 -2.1491e-08
1 8 2.5464e+00 -7.7745e-08
1 9 2.5552e+00 -4.7226e-05
1 10 2.5641e+00 -1.3441e-07
2 1 2.0042e-02 -6.8853e-08
2 2 2.8881e-02 -2.2916e-05
2 3 3.7720e-02 -8.5991e-08
2 10 2.5541e+00 -1.4137e-07
3 3 2.7699e-02 -2.1422e-08
8 8 1.4588e-01 -7.1856e-08
9 1 -2.3805e+00 -2.1323e-07
9 8 1.3586e-01 -6.7417e-08
9 9 1.4470e-01 -4.0382e-05
9 10 1.5355e-01 -1.1542e-07
10 10 1.4352e-01 -1.2131e-07
4 2 0.0000e+00 2.8925e-08
4 3 8.8388e-03 3.0892e-05
4 4 1.7678e-02 7.7116e-03
4 5 2.6516e-02 2.8965e-05
4 6 3.5355e-02 2.1705e-08
4 11 2.5340e+00 1.7920e-07
4 12 2.5429e+00 4.7593e-05
4 13 2.5517e+00 1.6966e-07
12 3 -2.4017e+00 1.6369e-07
12 4 -2.3929e+00 4.0714e-05
12 5 -2.3840e+00 1.5497e-07
12 10 1.1464e-01 2.6269e-08
12 11 1.2349e-01 2.9430e-05
12 12 1.3233e-01 7.7075e-03
12 13 1.4117e-01 2.7593e-05
12 14 1.5001e-01 1.9712e-08
0 0 2.2407e-02 -1.0067e-08
1 0 1.2386e-02 -4.0211e-08
1 1 2.1225e-02 -2.2960e-05
1 2 3.0064e-02 -6.8839e-08
1 9 2.5464e+00 -1.4159e-07
2 0 2.3648e-03 -1.0014e-08
2 1 1.1204e-02 -2.2916e-05
2 2 2.0042e-02 -7.6272e-03
2 3 2.8881e-02 -2.8620e-05
2 4 3.7720e-02 -2.8587e-08
2 9 2.5364e+00 -1.3288e-07
2 10 2.5452e+00 -4.7052e-05
2 11 2.5541e+00 -1.6758e-07
3 2 1.0021e-02 -1.0742e-07
3 3 1.8860e-02 -2.8595e-05
3 4 2.7699e-02 -1.1454e-07
3 11 2.5440e+00 -1.7644e-07
9 9 1.3587e-01 -1.2270e-07
10 2 -2.3905e+00 -2.1245e-07
10 9 1.2585e-01 -1.1522e-07
10 10 1.3469e-01 -4.0231e-05
10 11 1.4353e-01 -1.4390e-07
11 11 1.3351e-01 -1.5141e-07
4 2 -8.8388e-03 2.8925e-08
4 3 0.0000e+00 3.0892e-05
4 4 8.8388e-03 7.7116e-03
4 5 1.7678e-02 2.8965e-05
4 6 2.6516e-02 2.1705e-08
4 11 2.5252e+00 1.7920e-07
4 12 2.5340e+00 4.7593e-05
4 13 2.5429e+00 1.6966e-07
12 3 -2.4105e+00 1.6369e-07
12 4 -2.4017e+00 4.0714e-05
12 5 -2.3929e+00 1.5497e-07
12 10 1.0581e-01 2.6269e-08
12 11 1.1465e-01 2.9430e-05
12 12 1.2349e-01 7.7075e-03
12 13 1.3233e-01 2.7593e-05
12 14 1.4117e-01 1.9712e-08
1 1 1.2386e-02 -2.1491e-08
2 1 2.3648e-03 -8.5991e-08
2 2 1.1204e-02 -2.8620e-05
2 3 2.0042e-02 -1.0740e-07
2 10 2.5364e+00 -1.7656e-07
3 1 -7.6564e-03 -2.1422e-08
3 2 1.1824e-03 -2.8595e-05
3 3 1.0021e-02 -7.6119e-03
3 4 1.8860e-02 -3.0490e-05
3 5 2.7699e-02 -2.8557e-08
3 10 2.5264e+00 -1.6584e-07
3 11 2.5352e+00 -4.6969e-05
3 12 2.5440e+00 -1.7856e-07
5 5 7.6564e-03 -2.8579e-08
10 10 1.2585e-01 -1.5299e-07
11 3 -2.4005e+00 -2.1210e-07
11 10 1.1583e-01 -1.4380e-07
11 11 1.2467e-01 -4.0160e-05
11 12 1.3351e-01 -1.5333e-07
4 2 -1.7678e-02 2.8925e-08
4 3 -8.8388e-03 3.0892e-05
4 4 0.0000e+00 7.7116e-03
4 5 8.8388e-03 2.8965e-05
4 6 1.7678e-02 2.1705e-08
4 11 2.5163e+00 1.7920e-07
4 12 2.5252e+00 4.7593e-05
4 13 2.5340e+00 1.6966e-07
12 3 -2.4194e+00 1.6369e-07
12 4 -2.4105e+00 4.0714e-05
12 5 -2.4017e+00 1.5497e-07
12 10 9.6967e-02 2.6269e-08
12 11 1.0581e-01 2.9430e-05
12 12 1.1465e-01 7.7075e-03
12 13 1.2349e-01 2.7593e-05
12 14 1.3233e-01 1.9712e-08
2 2 2.3648e-03 -2.8587e-08
3 2 -7.6564e-03 -1.1454e-07
3 3 1.1824e-03 -3.0490e-05
3 4 1.0021e-02 -1.2213e-07
3 11 2.5264e+00 -1.8814e-07
5 4 -1.0021e-02 -1.0741e-07
5 5 -1.1824e-03 -2.8622e-05
5 6 7.6564e-03 -8.5980e-08
5 13 2.5240e+00 -1.7667e-07
6 6 -2.3648e-03 -2.1483e-08
11 11 1.1583e-01 -1.6302e-07
13 13 1.1347e-01 -1.5160e-07
4 2 -2.6516e-02 2.8925e-08
4 3 -1.7678e-02 3.0892e-05
4 4 -8.8388e-03 7.7116e-03
4 5 0.0000e+00 2.8965e-05
4 6 8.8388e-03 2.1705e-08
4 11 2.5075e+00 1.7920e-07
4 12 2.5163e+00 4.7593e-05
4 13 2.5252e+00 1.6966e-07
12 3 -2.4282e+00 1.6369e-07
12 4 -2.4194e+00 4.0714e-05
12 5 -2.4105e+00 1.5497e-07
12 10 8.8128e-02 2.6269e-08
12 11 9.6969e-02 2.9430e-05
12 12 1.0581e-01 7.7075e-03
12 13 1.1465e-01 2.7593e-05
12 14 1.2349e-01 1.9712e-08
3 3 -7.6564e-03 -2.8557e-08
5 3 -2.7699e-02 -2.8579e-08
5 4 -1.8860e-02 -2.8622e-05
5 5 -1.0021e-02 -7.6271e-03
5 6 -1.1824e-03 -2.2912e-05
5 7 7.6564e-03 -1.0014e-08
5 12 2.5063e+00 -1.6606e-07
5 13 2.5152e+00 -4.7079e-05
5 14 2.5240e+00 -1.3423e-07
6 5 -2.0042e-02 -6.8840e-08
6 6 -1.1204e-02 -2.2960e-05
6 7 -2.3648e-03 -4.0202e-08
6 14 2.5140e+00 -1.4173e-07
7 7 -1.2386e-02 -1.0062e-08
13 5 -2.4206e+00 -2.1269e-07
13 12 9.5789e-02 -1.4399e-07
13 13 1.0463e-01 -4.0253e-05
13 14 1.1347e-01 -1.1526e-07
14 14 1.0345e-01 -1.2162e-07
4 2 -3.5355e-02 2.8925e-08
4 3 -2.6516e-02 3.0892e-05
4 4 -1.7678e-02 7.7116e-03
4 5 -8.8388e-03 2.8965e-05
4 6 0.0000e+00 2.1705e-08
4 11 2.4987e+00 1.7920e-07
4 12 2.5075e+00 4.7593e-05
4 13 2.5163e+00 1.6966e-07
12 3 -2.4371e+00 1.6369e-07
12 4 -2.4282e+00 4.0714e-05
12 5 -2.4194e+00 1.5497e-07
12 10 7.9289e-02 2.6269e-08
12 11 8.8130e-02 2.9430e-05
12 12 9.6971e-02 7.7075e-03
12 13 1.0581e-01 2.7593e-05
12 14 1.1465e-01 1.9712e-08
5 4 -2.7699e-02 -8.5980e-08
5 5 -1.8860e-02 -2.2912e-05
5 6 -1.0021e-02 -6.8827e-08
5 13 2.5063e+00 -1.4142e-07
6 4 -3.7720e-02 -2.1483e-08
6 5 -2.8881e-02 -2.2960e-05
6 6 -2.0042e-02 -7.6577e-03
6 7 -1.1204e-02 -1.3408e-05
6 13 2.4963e+00 -1.3323e-07
6 14 2.5051e+00 -4.7271e-05
6 15 2.5140e+00 -7.8561e-08
7 6 -3.0064e-02 -2.3482e-08
7 7 -2.1225e-02 -1.3450e-05
7 15 2.5040e+00 -8.3030e-08
13 13 9.5791e-02 -1.2254e-07
14 6 -2.4306e+00 -2.1362e-07
14 13 8.5771e-02 -1.1552e-07
14 14 9.4612e-02 -4.0419e-05
14 15 1.0345e-01 -6.7459e-08
15 15 9.3432e-02 -7.1252e-08
4 2 -4.4194e-02 2.8925e-08
4 3 -3.5355e-02 3.0892e-05
4 4 -2.6516e-02 7.7116e-03
4 5 -1.7678e-02 2.8965e-05
4 6 -8.8388e-03 2.1705e-08
4 11 2.4898e+00 1.7920e-07
4 12 2.4987e+00 4.7593e-05
4 13 2.5075e+00 1.6966e-07
12 3 -2.4459e+00 1.6369e-07
12 4 -2.4371e+00 4.0714e-05
12 5 -2.4282e+00 1.5497e-07
12 10 7.0451e-02 2.6269e-08
12 11 7.9291e-02 2.9430e-05
12 12 8.8132e-02 7.7075e-03
12 13 9.6973e-02 2.7593e-05
12 14 1.0581e-01 1.9712e-08
5 5 -2.7699e-02 -1.0014e-08
6 5 -3.7720e-02 -4.0202e-08
6 6 -2.8881e-02 -1.3408e-05
6 7 -2.0042e-02 -2.3478e-08
6 14 2.4963e+00 -8.2771e-08
7 5 -4.7741e-02 -1.0062e-08
7 6 -3.8903e-02 -1.3450e-05
7 7 -3.0064e-02 -7.7037e-03
7 14 2.4863e+00 -7.8055e-08
7 15 2.4951e+00 -4.7557e-05
14 14 8.5773e-02 -7.1721e-08
15 7 -2.4406e+00 -2.1500e-07
15 14 7.5752e-02 -6.7684e-08
15 15 8.4593e-02 -4.0664e-05
5 3 2.6517e-02 2.8924e-08
5 4 3.5355e-02 2.8968e-05
5 5 4.4194e-02 7.7193e-03
5 6 5.3033e-02 2.3189e-05
5 7 6.1872e-02 1.0135e-08
5 12 2.5605e+00 1.6807e-07
5 13 2.5694e+00 4.7648e-05
5 14 2.5782e+00 1.3585e-07
13 4 -2.3752e+00 1.5352e-07
13 5 -2.3663e+00 4.0763e-05
13 6 -2.3575e+00 1.2409e-07
13 11 1.4116e-01 2.6267e-08
13 12 1.5000e-01 2.7597e-05
13 13 1.5885e-01 7.7148e-03
13 14 1.6769e-01 2.2090e-05
0 0 5.0106e-02 -7.7038e-03
0 1 5.8945e-02 -1.3450e-05
0 2 6.7784e-02 -1.0067e-08
0 8 2.5753e+00 -4.7492e-05
0 9 2.5841e+00 -7.8719e-08
1 0 4.0085e-02 -2.3489e-08
1 1 4.8924e-02 -1.3412e-05
1 2 5.7763e-02 -4.0211e-08
1 9 2.5741e+00 -8.2710e-08
2 2 4.7741e-02 -1.0014e-08
8 0 -2.3604e+00 -2.1444e-07
8 8 1.6474e-01 -4.0612e-05
8 9 1.7359e-01 -6.7600e-08
9 9 1.6356e-01 -7.0979e-08
5 3 1.7678e-02 2.8924e-08
5 4 2.6517e-02 2.8968e-05
5 5 3.5355e-02 7.7193e-03
5 6 4.4194e-02 2.3189e-05
5 7 5.3033e-02 1.0135e-08
5 12 2.5517e+00 1.6807e-07
5 13 2.5605e+00 4.7648e-05
5 14 2.5694e+00 1.3585e-07
13 4 -2.3840e+00 1.5352e-07
13 5 -2.3752e+00 4.0763e-05
13 6 -2.3663e+00 1.2409e-07
13 11 1.3233e-01 2.6267e-08
13 12 1.4117e-01 2.7597e-05
13 13 1.5001e-01 7.7148e-03
13 14 1.5885e-01 2.2090e-05
0 0 4.1267e-02 -1.3450e-05
0 1 5.0106e-02 -2.3484e-08
